"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0xe876bf939363d162fcfe02fe1d0168771ea528a538837c05960d58ca9ff1fcb4","16507278","1674932555","2023-01-28 19:02:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","4,995","Join Pool"
"0x9ee9bdc525132a96f8f6ae4ed3935c90d45f74062ce9463e65b13ba2ef13ef92","16507359","1674933539","2023-01-28 19:18:59","0x0000000000000000000000000000000000000000","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","19,980","Deposit"
"0x1dccb0775cb4e20b75a949980c3108fa3c5e6622abe2976eeab3a714ce5742fc","16507364","1674933599","2023-01-28 19:19:59","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","19,980","Join Pool"
"0x7ae7864594156fe341784d2bd24e5946640f28c5ae956053b18773ec1b4c29ff","16507405","1674934091","2023-01-28 19:28:11","0x0000000000000000000000000000000000000000","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","3,996","Deposit"
"0x6ced61d82c1341aef732a38ad4a99a2ff44710ee6bccf2be5c8777a586931be2","16507420","1674934271","2023-01-28 19:31:11","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","3,996","Join Pool"
"0x31c82b019f1b3f4fb06d5882e0e4181f0f97e5c75952d9fe3ea30d43982a7e1b","16507459","1674934751","2023-01-28 19:39:11","0x0000000000000000000000000000000000000000","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","1,498.5","Deposit"
"0x641312a7c403e52ac15a8cde681dc28a9301213c5e907c17211472a98596389c","16507465","1674934823","2023-01-28 19:40:23","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","1,498.5","Join Pool"
"0x5fdb28f3712f34d5d5a5479f223846ed2dc7bc86ba88441f6ee2a52982e5fdbd","16512448","1674994955","2023-01-29 12:22:35","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","50,000","Withdraw"
"0xca2ee7dc9c558e5b450a53a89ec3f9316f82528d742528ad7ce512bcc21571fc","16512466","1674995171","2023-01-29 12:26:11","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","0xba12222222228d8ba445958a75a0704d566bf2c8","10,000","Swap"
"0x040de500b9635da8d6af7c554f9948700e0ee0dc898aeef1501e0ba26965cc3f","16512472","1674995243","2023-01-29 12:27:23","0xd79b7570e9a612c2bbfa969ddd53610dbbe30bcd","0xba12222222228d8ba445958a75a0704d566bf2c8","40,000","Join Pool"
"0x040de500b9635da8d6af7c554f9948700e0ee0dc898aeef1501e0ba26965cc3f","16512472","1674995243","2023-01-29 12:27:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","14.999999996143057968","Join Pool"
"0xbeb0b824dff3967ff42e24ca3585dc557b90fbdab74a8a9c2d5d2f208169be36","16534400","1675259759","2023-02-01 13:55:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xfd0000000100069ad1670066004306009b487ad7","2,140.464421930119740735","-"
"0x5b201fdd45398a19d5f8da781916927faf543b1a07413b640221c186d2d1b9c8","16534400","1675259759","2023-02-01 13:55:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0x8ed4877c476df391b77c1827184c072640924266","6,107.95116381882545829","Swap"
"0xa2d79d068128fa4899e13157fa981a124d7ba704394061ad7d4776bf192ab00c","16534400","1675259759","2023-02-01 13:55:59","0xfd0000000100069ad1670066004306009b487ad7","0xfd0000000100069ad1670066004306009b487ad7","2,140.46442193011974073","-"
"0xa2d79d068128fa4899e13157fa981a124d7ba704394061ad7d4776bf192ab00c","16534400","1675259759","2023-02-01 13:55:59","0xfd0000000100069ad1670066004306009b487ad7","0xba12222222228d8ba445958a75a0704d566bf2c8","2,140.46442193011974073","-"
"0xdf964b955f113236afdcdad3e314cc212a264bbcdb9d952f620c5b1aa2bf0d3a","16534442","1675260263","2023-02-01 14:04:23","0x0000000000000000000000000000000000000000","0x8ed4877c476df391b77c1827184c072640924266","24,975","Deposit"
"0x5bc1609b074c3c05c319d774ce8014c4e7df589c84217b4543b42f05b57302ca","16534457","1675260443","2023-02-01 14:07:23","0x8ed4877c476df391b77c1827184c072640924266","0xba12222222228d8ba445958a75a0704d566bf2c8","31,082.95116381882545829","Join Pool"
"0x5bc1609b074c3c05c319d774ce8014c4e7df589c84217b4543b42f05b57302ca","16534457","1675260443","2023-02-01 14:07:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","15.479393844591369099","Join Pool"
"0x4e73df9ea5f66afd78748251d3b68adf8e8a47e6b45b762ea8a651580570e4b6","16534858","1675265291","2023-02-01 15:28:11","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0x87fc1313880d579039ac48db8b25428ed5f33c4a","3,000","Withdraw"
"0x5e7fb62821787b2dbbc61b07009f069157049e025c9040dfad45edeaaa4eeb35","16534863","1675265351","2023-02-01 15:29:11","0x87fc1313880d579039ac48db8b25428ed5f33c4a","0xba12222222228d8ba445958a75a0704d566bf2c8","3,000","Swap"
"0x90b927a363c391b2faf5bef8ffeac44364748b67d87ba4a9eab0db05fe705ab9","16539834","1675325375","2023-02-02 08:09:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","44,465.668434664779119132","Exit Pool"
"0x90b927a363c391b2faf5bef8ffeac44364748b67d87ba4a9eab0db05fe705ab9","16539834","1675325375","2023-02-02 08:09:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","4.499999995888788224","Exit Pool"
"0x4cbd292ec958d696e6f8e4952313ceb840608bbaf5e234cb87aa007b0866b088","16539841","1675325459","2023-02-02 08:10:59","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","1,000","Swap"
"0x53379f00792729e92a3dc80272928c0b3f3aa45b6306cece4defaf9e75b91342","16539845","1675325507","2023-02-02 08:11:47","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","10,000","Swap"
"0x17641149623e89b4de8a251155763559bfd4c01ff241bccc65045316f799bb59","16539877","1675325891","2023-02-02 08:18:11","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","33,465.668434664779119132","Stake"
"0x9a11a381be33a05d10437fef795eb4fdbd1169bb7ec27e757f0a28687b880da9","16539925","1675326491","2023-02-02 08:28:11","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","33,465.668434664779119132","Withdraw"
"0xfd657d06dca5cb26da382d5dfa56ea1d98cbb9a719939111520a059b23409aff","16539954","1675326851","2023-02-02 08:34:11","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","3,465.668434664779119132","Swap"
"0x261f85f5d338a2397551a1f81e1444678bca40d83301f59aef828c1d6b149648","16540015","1675327595","2023-02-02 08:46:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","12,000","Swap"
"0x60690740a39c0773a85d41a344d6d84b79414dc99dd53727c7d4b480c1807c78","16540080","1675328375","2023-02-02 08:59:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","18,000","Swap"
"0x1d88df2261c10868fa1c7065efdf910585a1d113e2712f0335510aebd3b40769","16543028","1675364027","2023-02-02 18:53:47","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","12,333.894089918025579284","Swap"
"0x24eb612d6bab2568af81cdca63aa50f24f9fbd374c3f1088c2dd46c8dfa83258","16543042","1675364195","2023-02-02 18:56:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","12,333.894089918025579284","Join Pool"
"0x24eb612d6bab2568af81cdca63aa50f24f9fbd374c3f1088c2dd46c8dfa83258","16543042","1675364195","2023-02-02 18:56:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","84.95180667759357752","Join Pool"
"0x2c49fdb176d68cf4985befd4daf9d18b162813b7e75ecd50e126518002ea71b1","16543053","1675364327","2023-02-02 18:58:47","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","22,745.929042249960213599","Swap"
"0xfa6a6fd1dd66533d11ed405a37e235d503c2bbf716bdc3fe88c67fe74f0ac6f6","16543057","1675364375","2023-02-02 18:59:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","22,745.929042249960213599","Join Pool"
"0xfa6a6fd1dd66533d11ed405a37e235d503c2bbf716bdc3fe88c67fe74f0ac6f6","16543057","1675364375","2023-02-02 18:59:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","32.477863984829970053","Join Pool"
"0x65dd8799c2306f03f90886b1441ccfaa9cd1c89e8f38ed721d935778c77e66cd","16543145","1675365443","2023-02-02 19:17:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","8,467.653086616290167317","Swap"
"0x89096cbfa302371a1882cbc155e6b56b20c863897e9c785dd46d1671ba796a33","16543151","1675365515","2023-02-02 19:18:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","8,467.653086616290167317","Join Pool"
"0x89096cbfa302371a1882cbc155e6b56b20c863897e9c785dd46d1671ba796a33","16543151","1675365515","2023-02-02 19:18:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","12.494844445732981412","Join Pool"
"0x47fb7323931ce85b59d93702530f01aa0180540d50d7a5eff7469341457b7252","16543166","1675365707","2023-02-02 19:21:47","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","1,551.592320224708847301","Swap"
"0xb4497c3ce64e0f3499381f79c2d53ad995a75be6233c8b83ca9fe96de7e4a2fa","16543170","1675365755","2023-02-02 19:22:35","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","1,551.592320224708847301","Join Pool"
"0xb4497c3ce64e0f3499381f79c2d53ad995a75be6233c8b83ca9fe96de7e4a2fa","16543170","1675365755","2023-02-02 19:22:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","2.326117830416043533","Join Pool"
"0x8bb2d9dcd0f4e48c8b17ab002798ddc5f35992e50ad4f9e1b40f713c4eef3944","16543178","1675365851","2023-02-02 19:24:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","154.553490338299928433","Swap"
"0x380a5b4cb3af83c294e8ce97f0bfcc559cd2d5d9c4d5223ddf1251b5a1e1e9df","16543182","1675365899","2023-02-02 19:24:59","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","154.553490338299928433","Join Pool"
"0x380a5b4cb3af83c294e8ce97f0bfcc559cd2d5d9c4d5223ddf1251b5a1e1e9df","16543182","1675365899","2023-02-02 19:24:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","0.23244561967941056","Join Pool"
"0x9e4fa35300c438c504b664eaa29324155021235bcf4f234feeaeea4f4f8b23b8","16543267","1675366931","2023-02-02 19:42:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","2,559.962170456037804782","Swap"
"0x4bcead03459b82f51593296f0a2c42d6f40675199bb65d6934e69922c97c8f11","16543271","1675366979","2023-02-02 19:42:59","0x75f2bbf3a10b67134a780fb7d6da5808265111f7","0xba12222222228d8ba445958a75a0704d566bf2c8","2,559.962170456037804782","Join Pool"
"0x4bcead03459b82f51593296f0a2c42d6f40675199bb65d6934e69922c97c8f11","16543271","1675366979","2023-02-02 19:42:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","3.828996009890921002","Join Pool"
"0x08725469dd851e3846881e90330e0dcfadc05794a09dfd22bf781868fb838881","16554520","1675502831","2023-02-04 09:27:11","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0xec39be1abce3f9af3a6a5a738bcdf915e07fb4fe","10,084.525761310335533734","Withdraw"
"0x2b21c0207469886be05106ee475fb0f0543e0bf92818da8b2f5c84a2b58a89a7","16554539","1675503059","2023-02-04 09:30:59","0xec39be1abce3f9af3a6a5a738bcdf915e07fb4fe","0xba12222222228d8ba445958a75a0704d566bf2c8","10,084.525761310335533734","Swap"
"0x6ca8d21df53fe909ea041e717854985121a5f74a1b63ee7003c5413b55675084","16559350","1675561127","2023-02-05 01:38:47","0x0000000000000000000000000000000000000000","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","4,010.985","Deposit"
"0x6ca8d21df53fe909ea041e717854985121a5f74a1b63ee7003c5413b55675084","16559350","1675561127","2023-02-05 01:38:47","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","4,010.985","Deposit"
"0x4e393362ef2220804f34a16f3ef5f0b025e088bfb634734e46a9b3202b2e7cc0","16559363","1675561283","2023-02-05 01:41:23","0x0000000000000000000000000000000000000000","0x03a0f12a0a03d93a749fa0f404e2018c0c5ea9af","3,208.788","Deposit"
"0xad53ab658fbdfb8fad26596aec9eb904211b9a0912a07b78cc00ffcb9c5ac3e7","16559372","1675561391","2023-02-05 01:43:11","0x03a0f12a0a03d93a749fa0f404e2018c0c5ea9af","0xba12222222228d8ba445958a75a0704d566bf2c8","3,208.788","Join Pool"
"0xad53ab658fbdfb8fad26596aec9eb904211b9a0912a07b78cc00ffcb9c5ac3e7","16559372","1675561391","2023-02-05 01:43:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","15.126788637815100029","Join Pool"
"0x62f4553b159046c64deb46a830fbdd0983f45e5ddbef4ca6cc512c99c46be682","16566764","1675650551","2023-02-06 02:29:11","0x0000000000000000000000000000000000000000","0x3b7b41f27b89f07269a0599f15fba723f21f2442","1,481.524058776443381704","Deposit"
"0xf4bbb054db7b2d09c6cbbb2ac0bf7a6de2f74baf0ed8a01b787be85dcbc0d6c4","16566770","1675650623","2023-02-06 02:30:23","0x3b7b41f27b89f07269a0599f15fba723f21f2442","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","1,481.524058776443381704","Stake"
"0xc5f8caaf9c2397481a5580a0f56eb5d57586fda58cd2346b09cac5ab2bebaf3d","16575429","1675755083","2023-02-07 07:31:23","0x0000000000000000000000000000000000000000","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","120.420730493009447518","Deposit"
"0xc5f8caaf9c2397481a5580a0f56eb5d57586fda58cd2346b09cac5ab2bebaf3d","16575429","1675755083","2023-02-07 07:31:23","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","120.420730493009447518","Deposit"
"0x71ee0554c581924607e6cb96b081c9ad64c11bfbdf933d56621a2ba1819ffc1a","16576283","1675765415","2023-02-07 10:23:35","0x0000000000000000000000000000000000000000","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","1,498.5","Deposit"
"0x71ee0554c581924607e6cb96b081c9ad64c11bfbdf933d56621a2ba1819ffc1a","16576283","1675765415","2023-02-07 10:23:35","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","1,498.5","Deposit"
"0x2d72106145afb6d19edb8985e0a788f8e20bc38f0026c5b15e9507854c8ef7d2","16577015","1675774247","2023-02-07 12:50:47","0x0000000000000000000000000000000000000000","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","999","Deposit"
"0x2d72106145afb6d19edb8985e0a788f8e20bc38f0026c5b15e9507854c8ef7d2","16577015","1675774247","2023-02-07 12:50:47","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","999","Deposit"
"0x5c6d67298cbf1b7a2f8df0a038ebeb84aa839386271a7bb5f6c41170f985306b","16577056","1675774775","2023-02-07 12:59:35","0x0000000000000000000000000000000000000000","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","5,108.038848","Deposit"
"0x5c6d67298cbf1b7a2f8df0a038ebeb84aa839386271a7bb5f6c41170f985306b","16577056","1675774775","2023-02-07 12:59:35","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","5,108.038848","Deposit"
"0x83712bbdb1fb5a115342da68777ba8bc735875c4814a0bfc43aae951c3aede7d","16582509","1675840559","2023-02-08 07:15:59","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0xb1b1dba36512c4943f2d517d2edc256875404c5d","20,000","Withdraw"
"0x392cd6820527f1f7f6406719b0f5cf104599529ff82836af73e7c0dc79a2924e","16582524","1675840739","2023-02-08 07:18:59","0xb1b1dba36512c4943f2d517d2edc256875404c5d","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","20,000","Transfer"
"0x2e3aa467b868ccf9e96ae9d378f81a9798cd4f26217b4f3e90718437c3613bca","16582604","1675841699","2023-02-08 07:34:59","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","5,000","Swap"
"0x2e3aa467b868ccf9e96ae9d378f81a9798cd4f26217b4f3e90718437c3613bca","16582604","1675841699","2023-02-08 07:34:59","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","0xba12222222228d8ba445958a75a0704d566bf2c8","5,000","Swap"
"0x912d45bb419dede4bddd72c4ff73b7e1ce76c3a9a82b14bf34180ae99a4538c7","16582850","1675844675","2023-02-08 08:24:35","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","5,000","Swap"
"0x912d45bb419dede4bddd72c4ff73b7e1ce76c3a9a82b14bf34180ae99a4538c7","16582850","1675844675","2023-02-08 08:24:35","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","0xba12222222228d8ba445958a75a0704d566bf2c8","5,000","Swap"
"0xa68eae1f0457e84b1a4692e6c9b268430c2ec24f0b379cda7c9ed30144b4a43f","16583456","1675851995","2023-02-08 10:26:35","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","5,000","Swap"
"0xa68eae1f0457e84b1a4692e6c9b268430c2ec24f0b379cda7c9ed30144b4a43f","16583456","1675851995","2023-02-08 10:26:35","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","0xba12222222228d8ba445958a75a0704d566bf2c8","5,000","Swap"
"0x7ef41bc65e2b6647f4c4ffc55efce23619983a992da810c41264f2b8982e3f23","16583472","1675852187","2023-02-08 10:29:47","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0xb1b1dba36512c4943f2d517d2edc256875404c5d","45,000","Withdraw"
"0x7bbec3e99b960e5b84419fb7e92b9ee60fdb5e1a5a8a357668a20604f4ce336c","16583489","1675852391","2023-02-08 10:33:11","0xb1b1dba36512c4943f2d517d2edc256875404c5d","0x1a7eedeadc8e38fadff8719f22d9ca54eda406a0","45,000","Transfer"
"0xee43bd88cccd5288bd13fc1e3883aedee99365c936a68416418f735fe63c17c9","16583503","1675852559","2023-02-08 10:35:59","0x1a7eedeadc8e38fadff8719f22d9ca54eda406a0","0xba12222222228d8ba445958a75a0704d566bf2c8","45,000","Join Pool"
"0xee43bd88cccd5288bd13fc1e3883aedee99365c936a68416418f735fe63c17c9","16583503","1675852559","2023-02-08 10:35:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","22.600496153540969076","Join Pool"
"0xf42b37c1afe1deb9348ca1093199b4592ba8ced5a2f08982f30328515a25a045","16591518","1675949591","2023-02-09 13:33:11","0xba12222222228d8ba445958a75a0704d566bf2c8","0x8ed4877c476df391b77c1827184c072640924266","4,167.470111461372844475","Swap"
"0xcb4c1df362201c0082538ef4bab915fc97d936b34ce268eb1f1c44b5b1c603b5","16591531","1675949747","2023-02-09 13:35:47","0x8ed4877c476df391b77c1827184c072640924266","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","4,167.470111461372844475","Stake"
"0x3633c4b25bad6f44db3f565f51d46141ae7d666ad5ac95536245a8fb0c5be6bb","16627379","1676382443","2023-02-14 13:47:23","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","10,839.031208407544806106","Swap"
"0x8903b329fd439cb26f0c947c725c923b9eacd0268a182623238c8d479a4e312b","16633063","1676451023","2023-02-15 08:50:23","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","5,000","Swap"
"0x8903b329fd439cb26f0c947c725c923b9eacd0268a182623238c8d479a4e312b","16633063","1676451023","2023-02-15 08:50:23","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","0xba12222222228d8ba445958a75a0704d566bf2c8","5,000","Swap"
"0xc09b774450776045a8a02e9fe415cae1f07978e34539317ea4981c908b32f31b","16638910","1676521727","2023-02-16 04:28:47","0x0000000000000000000000000000000000000000","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","142.653998900465393376","Deposit"
"0xc09b774450776045a8a02e9fe415cae1f07978e34539317ea4981c908b32f31b","16638910","1676521727","2023-02-16 04:28:47","0x6ea2e777a43a0385243b2b715554c9f05f3e3fc1","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","142.653998900465393376","Deposit"
"0xf596250b1d6965ebae08890bcb934f4f6d091e112d422561e7ce7ab76c81bb62","16640084","1676535923","2023-02-16 08:25:23","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0x71d5b84d22b6df54fa6cc6c325ff36c86b9f356c","15,112.994459532764238335","Withdraw"
"0xbc31feb99de0a302fe49b776c1ffba695a3cb4763e9a6cb23815d564f6e62599","16640093","1676536043","2023-02-16 08:27:23","0x71d5b84d22b6df54fa6cc6c325ff36c86b9f356c","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","15,112.994459532764238335","Swap"
"0xbc31feb99de0a302fe49b776c1ffba695a3cb4763e9a6cb23815d564f6e62599","16640093","1676536043","2023-02-16 08:27:23","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","0xba12222222228d8ba445958a75a0704d566bf2c8","15,112.994459532764238335","Swap"
"0xf3f8ad57e82fe4887b2ed4363f13d9bae36425ab25c3e28cccb43fc99381e22c","16643487","1676576975","2023-02-16 19:49:35","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","11,265.440517738758698658","Swap"
"0xddb52b36f014f5ced094e123b93e799355f374e6cb9472f1efe2b2f22f77ac77","16654456","1676710379","2023-02-18 08:52:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0xfd0000000100069ad1670066004306009b487ad7","2,389.727986319697549126","-"
"0x11c0f3bd099ea548e8e8d8ababf627bbb6736e4fe8860fade1a35a97ce7a42ec","16654456","1676710379","2023-02-18 08:52:59","0xba12222222228d8ba445958a75a0704d566bf2c8","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","20,801.410376231447879361","Swap"
"0x3bdc2830a6330c7516c1a910cf0448c768cb106680f20f767b82275d922f23a5","16654456","1676710379","2023-02-18 08:52:59","0xfd0000000100069ad1670066004306009b487ad7","0xfd0000000100069ad1670066004306009b487ad7","2,389.727986319697549121","-"
"0x3bdc2830a6330c7516c1a910cf0448c768cb106680f20f767b82275d922f23a5","16654456","1676710379","2023-02-18 08:52:59","0xfd0000000100069ad1670066004306009b487ad7","0xba12222222228d8ba445958a75a0704d566bf2c8","2,389.727986319697549121","-"
"0x072db8ee38f0534a08d01719f16cec248af6c62ba5c8d2eebd71179ec4cfc988","16654475","1676710607","2023-02-18 08:56:47","0x79b60c8d4168c32c49c454e911fa847c7f4467d0","0xba12222222228d8ba445958a75a0704d566bf2c8","42,905.882102377751384125","Join Pool"
"0x072db8ee38f0534a08d01719f16cec248af6c62ba5c8d2eebd71179ec4cfc988","16654475","1676710607","2023-02-18 08:56:47","0xba12222222228d8ba445958a75a0704d566bf2c8","0xce88686553686da562ce7cea497ce749da109f9f","104.623250254905292299","Join Pool"
"0x13a3c5119399b0e4033549803b51bbadc5e370e2bfb3a5fcec8fd7409c73027e","16657703","1676749871","2023-02-18 19:51:11","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0xb1b1dba36512c4943f2d517d2edc256875404c5d","10,000","Withdraw"
"0x0e34cdd4ee4b89ae5a16f9572c8f2720824041ca0d167735dd5dd56573e4546e","16657708","1676749943","2023-02-18 19:52:23","0xb1b1dba36512c4943f2d517d2edc256875404c5d","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","10,000","Transfer"
"0x42858fdc67865142b42ce1619f428a1c08e9bfba53924bee0556aac5d6845344","16657718","1676750075","2023-02-18 19:54:35","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","10,000","Swap"
"0x42858fdc67865142b42ce1619f428a1c08e9bfba53924bee0556aac5d6845344","16657718","1676750075","2023-02-18 19:54:35","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","0xba12222222228d8ba445958a75a0704d566bf2c8","10,000","Swap"
"0x8fd88d56924232fc9015fb0d4bcf40ef7679a54c4632b76afdf67b28ee396f24","16661363","1676794235","2023-02-19 08:10:35","0xeb1cefa6f175b4c889582dfeea4ee155ccd5d2a5","0xb1b1dba36512c4943f2d517d2edc256875404c5d","20,000","Withdraw"
"0x9a5133b3105a608f8e3acc6fb28016d0e936d68c4a70fbdadc67d35a58d6162d","16661368","1676794295","2023-02-19 08:11:35","0xb1b1dba36512c4943f2d517d2edc256875404c5d","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","20,000","Transfer"
"0x2692510c98155ba70f24a735800dac656da261b7122f388a7ad8bc12ec888214","16661381","1676794451","2023-02-19 08:14:11","0xc4f41b67b0a8b3c712ba90bba9f051fefd3039b9","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","5,000","Swap"
"0x2692510c98155ba70f24a735800dac656da261b7122f388a7ad8bc12ec888214","16661381","1676794451","2023-02-19 08:14:11","0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0","0xba12222222228d8ba445958a75a0704d566bf2c8","5,000","Swap"
